Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,author,function
1,1,0,0,24,0,24,0,0,33,23,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,1,0,9,0,2,4,0,0,0,0,72,5,0,0,0,0,0,0,0,4,0,0,7,0,106,24,0,3,0,0,0,0,0,2,0,18,0,0,0,0,0,1,0,4,0,0,0,0,AekdyCoin,dp
1,1,0,0,10,0,20,0,1,0,2,0,0,2,2,0,2,0,1,0,2,2,4,2,0,0,0,0,12,0,0,7,0,1,1,1,28,2,1,1,0,2,1,0,0,1,0,0,7,1,24,4,0,2,1,1,3,0,2,0,0,16,0,3,2,1,0,3,0,2,0,3,6,1,AekdyCoin,main
1,1,0,0,13,0,21,0,9,4,25,2,0,28,46,0,34,0,4,0,5,29,0,10,0,0,20,0,23,14,0,50,0,1,9,9,77,6,9,9,0,13,2,0,12,3,0,0,14,23,78,14,0,11,9,9,0,0,12,1,6,104,0,25,0,54,2,40,0,23,7,0,0,0,AekdyCoin,pre
1,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,8,0,10,5,0,0,0,0,0,0,0,2,0,24,0,0,4,0,0,0,0,0,0,1,1,0,AekdyCoin,read
1,1,0,0,42,0,42,0,1,26,18,0,1,2,2,0,2,0,1,0,1,2,2,2,0,0,0,0,14,0,1,12,1,1,1,1,83,9,1,1,0,2,1,0,0,4,0,0,7,1,105,38,0,1,1,1,3,2,2,2,0,16,0,3,8,1,0,3,0,19,0,3,6,2,AekdyCoin,main
1,1,0,0,1,0,8,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,19,5,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,AekdyCoin,bak
1,0,0,0,1,0,4,0,7,0,28,0,16,5,8,2,6,47,4,0,5,17,14,51,10,3,17,0,84,8,0,61,0,20,33,33,200,18,33,33,25,37,9,2,10,0,0,0,35,18,36,35,2,67,33,33,6,0,19,6,5,136,0,26,4,101,32,87,40,38,45,6,6,3,AekdyCoin,ent
1,1,0,0,22,0,33,0,1,12,23,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,18,0,1,7,0,1,1,1,82,6,1,1,0,2,1,3,0,5,0,0,7,1,79,17,3,1,1,1,3,2,2,2,0,16,0,3,5,1,0,3,0,7,0,3,6,1,AekdyCoin,main
1,0,0,0,4,0,8,0,18,8,124,2,276,32,108,5,51,14,13,18,65,247,13,328,28,3,116,5,175,205,2,184,5,295,70,70,515,14,70,70,190,83,16,12,27,12,0,1,17,72,638,151,10,170,70,70,0,0,41,15,28,560,0,110,3,811,375,690,144,133,58,3,3,6,AekdyCoin,typ
0,1,0,0,5,0,14,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,2,1,0,5,5,26,1,5,5,0,5,0,0,0,1,0,0,29,5,34,4,0,0,5,5,0,0,5,0,0,81,0,4,0,12,0,27,0,8,0,6,6,0,AekdyCoin,cmp
1,1,1,0,17,0,30,0,1,4,6,0,0,2,2,0,2,0,1,0,1,2,7,2,0,0,0,0,16,0,0,7,0,1,1,1,58,6,1,1,0,2,1,0,0,4,0,0,7,1,52,9,0,1,1,1,3,0,2,2,0,16,0,3,5,1,0,3,0,6,0,3,6,1,AekdyCoin,main
1,0.8,0,0,27,0,38,0,1,24,21,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,17,0,0,10,1,1,1,1,91,6,1,1,0,2,1,1,0,4,0,0,7,1,109,21,1,1,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,7,0,3,6,1,AekdyCoin,main
1,1,0,0,31,0,44,0,1,11,12,0,0,2,2,0,2,0,1,0,1,2,5,2,0,0,0,0,19,0,3,9,0,1,1,1,82,6,1,1,0,2,1,1,0,3,0,0,7,1,81,9,1,11,1,1,3,1,2,2,0,16,0,3,8,1,0,3,0,8,0,3,6,1,AekdyCoin,main
1,1,0,0,1,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,AekdyCoin,cross
1,1,0,0,2,0,10,0,0,1,4,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,2,0,12,0,0,2,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0,0,5,2,20,6,0,6,0,0,0,0,0,0,0,6,0,2,0,0,0,5,0,3,2,0,0,0,AekdyCoin,gen
1,0.8,0,0,26,0,39,0,1,2,5,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,17,0,0,10,0,1,1,1,44,5,1,1,0,2,1,0,0,2,0,0,7,1,45,11,0,1,1,1,3,0,2,2,0,16,0,3,8,1,0,3,0,7,0,3,6,2,AekdyCoin,main
1,1,0,0,14,0,18,0,0,9,23,0,17,0,0,0,0,0,0,0,0,10,0,29,0,0,0,0,12,12,0,6,0,16,18,18,56,6,18,18,1,18,2,0,0,4,0,0,11,11,72,14,0,0,18,18,0,0,5,4,0,44,0,4,0,74,24,52,0,6,17,2,3,0,AekdyCoin,ok
1,0.75,58,30,30,0,27,0,0,6,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,62,10,0,0,0,0,0,0,0,6,0,0,4,0,58,10,0,0,0,0,3,0,0,10,0,6,0,1,5,0,0,0,0,14,0,0,0,1,AEtheReal,main
0,1,13,11,11,0,11,0,0,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,15,13,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,AEtheReal,isbad
1,0.8,71,38,38,0,32,0,0,14,35,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,9,2,0,0,0,72,9,0,0,0,0,0,0,0,6,0,0,4,0,71,27,0,0,0,0,3,0,0,13,0,6,0,1,6,0,0,0,0,14,0,0,0,1,AEtheReal,main
1,1,4,4,4,0,12,0,0,8,7,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,32,4,0,0,0,0,0,0,0,4,0,0,10,3,30,4,0,0,0,0,6,0,0,9,0,28,0,0,0,0,0,4,0,4,0,0,0,0,AEtheReal,rot
1,1,17,11,11,0,24,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,27,6,0,0,0,0,0,1,0,2,0,0,4,0,22,5,1,0,0,0,3,0,0,4,0,6,0,1,3,0,0,0,0,6,0,0,0,0,AEtheReal,main
1,1,38,21,21,0,26,0,0,12,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,50,11,0,0,0,0,0,0,0,7,0,0,4,0,54,22,0,0,0,0,3,0,0,14,0,6,0,1,7,0,0,0,0,15,0,0,0,0,AEtheReal,main
1,1,63,33,33,0,33,0,0,30,23,11,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,19,0,2,8,0,0,0,0,108,15,0,0,0,0,0,0,0,11,0,0,4,0,138,33,0,0,0,0,3,0,0,24,0,6,0,1,6,0,0,0,0,14,0,0,0,0,AEtheReal,main
1,0.74,136,60,60,0,44,0,0,11,51,8,1,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,41,0,19,8,0,0,0,0,177,17,0,0,0,0,0,2,0,8,0,0,4,0,164,18,4,9,0,0,3,0,0,17,0,6,0,2,11,0,0,0,0,11,0,0,0,0,AEtheReal,main
1,1,1,1,1,0,6,0,2,0,10,0,0,0,2,1,0,0,0,0,0,10,0,2,4,0,0,0,0,8,0,1,0,0,1,1,5,0,1,1,0,1,0,0,3,0,0,4,7,4,13,13,0,0,1,1,0,0,1,5,0,24,0,1,0,12,7,7,1,4,1,3,3,0,AEtheReal,pos
1,0.86,122,46,46,0,42,0,0,32,38,7,3,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,14,0,2,10,0,0,0,0,130,17,0,0,0,0,0,1,0,8,0,0,4,0,135,23,1,5,0,0,3,0,0,14,0,6,0,1,5,0,0,0,0,17,0,0,0,1,AEtheReal,main
1,0.88,76,28,28,0,30,0,0,14,10,2,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,0,0,8,0,0,0,0,50,7,0,0,0,0,0,1,0,3,0,0,1,0,57,8,2,3,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,5,0,0,0,0,AEtheReal,exh
1,1,10,8,8,0,17,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,22,3,0,0,0,0,0,0,0,2,0,0,4,0,21,7,0,0,0,0,3,0,0,4,0,6,0,1,5,0,0,0,0,6,0,0,0,0,AEtheReal,main
1,1,44,21,21,0,23,0,0,9,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,53,9,0,0,0,0,0,0,0,6,0,0,4,0,54,16,0,0,0,0,3,0,0,13,0,6,0,1,5,0,0,0,0,10,0,0,0,0,AEtheReal,main
1,0.25,0,0,5,0,9,0,0,0,28,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,4,4,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,25,1,47,4,1,0,0,0,0,0,0,10,0,79,0,4,0,2,0,2,0,0,0,2,2,0,afix,coll
0,1,0,0,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,1,0,0,8,8,8,0,8,8,0,8,0,0,0,0,0,0,1,0,8,0,0,0,8,8,0,0,0,4,0,32,0,1,0,9,2,9,0,0,0,0,0,0,afix,d2
1,0.9,0,0,39,0,46,0,1,0,55,0,1,3,2,0,2,0,1,0,13,2,19,2,0,0,0,0,41,0,3,11,0,1,1,1,139,11,1,1,0,2,1,7,0,8,0,0,7,1,129,30,15,19,1,1,3,0,2,4,0,16,0,3,2,1,0,3,0,9,0,3,6,0,afix,main
0,1,0,0,1,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,afix,cannonsurp
0,1,0,0,5,0,10,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,afix,cansurp
1,1,0,0,19,0,25,0,1,0,10,0,0,2,2,0,2,0,1,0,1,2,10,2,0,0,0,0,22,0,6,8,0,1,1,1,79,3,1,1,0,2,1,0,0,2,0,0,7,1,64,7,0,1,1,1,3,0,2,0,0,16,0,2,2,1,0,3,0,5,0,3,6,0,afix,main
1,1,0,0,3,0,8,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,1,1,1,0,2,1,0,0,1,0,0,7,1,13,4,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,32,0,27,0,0,13,23,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,1,8,0,0,0,0,70,6,0,0,0,0,0,0,0,4,0,0,1,0,71,19,0,0,0,0,0,0,0,8,0,1,0,2,4,0,0,0,0,12,0,0,0,1,afix,solve
1,1,0,0,3,0,8,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,1,1,1,0,2,1,0,0,1,0,0,7,1,13,4,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,16,0,22,0,0,14,33,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,12,0,0,2,0,0,0,0,70,4,0,0,0,0,0,0,0,3,0,0,1,0,82,20,0,1,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,3,0,0,0,0,afix,solve
1,1,0,0,4,0,8,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,13,3,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,17,0,22,0,0,0,18,0,0,36,0,0,0,0,0,0,6,0,28,0,0,0,0,0,53,0,2,9,0,0,0,0,132,4,0,0,0,0,0,6,0,2,0,0,2,0,135,29,12,6,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,2,0,0,0,0,afix,solve
0,1,0,0,5,0,13,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,7,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,0,1,0,22,2,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,afix,dfs
1,1,0,0,4,0,8,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,13,3,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,19,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,16,0,0,5,0,0,0,0,41,3,0,0,0,0,0,3,0,3,0,0,1,0,38,6,3,5,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,3,0,0,0,0,afix,solve
1,1,0,0,4,0,8,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,13,4,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,15,0,16,0,0,6,24,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,3,0,11,0,4,3,2,5,1,1,49,1,1,1,0,1,5,0,3,0,0,0,7,0,53,17,0,11,1,1,0,0,1,0,0,21,0,6,0,2,2,2,1,2,0,0,0,0,afix,rec
1,1,0,0,14,0,23,0,0,2,7,2,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,19,0,1,3,0,0,0,0,51,3,0,0,0,0,0,0,0,3,0,0,1,0,50,7,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,afix,solve
0,1,0,0,7,0,17,0,0,22,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,1,0,70,13,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,afix,dfs
1,1,0,0,4,0,8,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,6,0,1,1,1,16,2,1,1,0,2,1,0,0,1,0,0,7,1,13,4,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,0.29,0,0,9,0,21,0,0,18,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,43,2,0,0,0,0,2,2,0,0,0,0,1,0,68,9,3,1,0,0,0,0,0,5,0,5,0,1,0,0,0,0,0,1,0,0,0,0,afix,relax
1,1,0,0,23,0,34,0,0,10,13,0,0,1,0,0,0,0,0,0,4,0,11,0,0,0,0,0,20,0,0,2,0,0,0,0,83,9,0,0,0,0,0,0,0,6,0,0,1,0,84,18,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,1,afix,solve
1,1,0,0,5,0,8,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,5,0,0,7,0,1,1,1,16,1,1,1,0,2,1,0,0,1,0,0,7,1,13,4,0,1,1,1,3,0,2,0,0,16,0,3,0,1,0,3,0,1,0,3,6,0,afix,main
1,1,0,0,19,0,22,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,6,0,0,0,0,63,4,0,0,0,0,0,1,0,4,0,0,1,0,72,7,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,5,0,0,0,0,afix,solve
1,0.5,0,0,12,0,27,0,1,0,5,0,0,2,2,0,2,0,1,0,3,2,4,2,0,0,0,0,16,0,0,7,0,1,1,1,38,4,1,1,0,2,1,0,0,2,0,0,7,1,47,7,0,3,1,1,3,0,2,2,0,16,0,3,6,1,0,3,0,3,0,3,6,0,AguL,main
1,0.82,0,0,27,0,26,0,1,0,20,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,10,0,4,10,0,1,1,1,54,4,1,1,0,2,1,0,0,3,0,0,7,1,45,16,0,1,1,1,3,0,2,3,0,16,0,3,7,1,0,3,0,8,0,3,6,1,AguL,main
1,0.5,103,35,35,0,29,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,8,0,0,0,0,56,2,0,0,0,0,0,0,0,2,0,0,4,0,46,19,0,0,0,0,3,0,0,3,0,6,0,1,8,0,0,0,0,13,0,0,0,0,AguL,main
0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,0,16,2,2,2,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,AguL,fIO
1,1,35,17,17,0,18,0,5,20,28,0,0,13,11,0,3,0,4,0,7,28,5,9,3,3,15,0,27,0,4,35,0,4,4,4,101,6,4,4,5,8,4,10,1,1,0,0,7,0,146,25,10,17,4,4,0,0,7,1,0,40,0,23,5,3,1,2,0,10,1,0,0,0,AguL,go
1,0.5,91,41,42,0,40,0,1,50,23,0,1,2,2,0,2,0,1,0,3,2,0,2,0,0,0,0,14,0,3,11,0,1,1,1,105,6,1,1,0,2,1,0,0,6,0,0,7,1,143,41,0,3,1,1,3,0,2,1,0,16,0,3,6,1,0,3,0,15,0,3,6,0,AguL,main
0,1,11,8,8,0,15,0,0,2,3,1,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,1,0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,AguL,dfs
0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,0,16,2,2,2,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,AguL,fIO
1,0.67,58,27,28,0,40,0,1,0,7,0,2,2,2,0,2,0,1,0,4,2,3,2,0,0,0,0,19,0,0,10,0,1,1,1,52,4,1,1,0,2,1,0,0,4,0,0,7,1,50,8,0,4,1,1,3,0,2,1,0,16,0,3,7,1,0,3,0,8,0,3,6,0,AguL,main
0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,0,16,2,2,2,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,AguL,fIO
1,0.5,69,32,33,0,35,0,1,6,20,0,1,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,12,0,3,9,0,1,1,1,68,4,1,1,0,2,1,0,0,4,0,0,7,1,74,10,0,1,1,1,3,0,2,4,0,16,0,3,7,1,0,3,0,7,0,3,6,0,AguL,main
0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,0,16,2,2,2,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,AguL,fIO
1,0.67,80,32,33,0,36,0,1,7,26,0,2,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,14,0,1,9,0,1,1,1,74,6,1,1,0,2,1,0,0,6,0,0,7,1,80,17,0,1,1,1,3,0,2,10,0,16,0,3,9,1,0,3,0,10,0,3,6,0,AguL,main
1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,9,0,1,1,1,18,0,1,1,0,1,1,0,0,0,0,0,20,2,22,1,0,0,1,1,9,0,1,0,0,20,0,9,0,1,0,5,0,0,0,8,21,0,AguL,abs
1,1,0,0,0,0,6,0,0,0,9,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,5,0,0,0,0,0,2,0,3,0,0,0,10,0,12,53,0,0,0,0,2,0,0,4,0,14,2,2,0,0,0,0,0,3,0,2,2,0,AguL,dig
0,1,3,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,1,0,16,2,2,2,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,AguL,fIO
0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,AguL,gcd
0,1,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,AguL,isAlpha
0,1,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,AguL,isDigit
0,1,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,AguL,isLowerCase
0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,AguL,isPrime
0,1,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,AguL,isUpperCase
1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,AguL,lcm
0,1,0,0,0,0,8,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,1,2,1,0,0,0,18,2,0,0,0,0,0,0,0,1,0,0,2,0,31,3,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,AguL,lowerCase
1,0.5,83,33,33,0,30,0,1,30,21,0,2,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,13,0,0,10,0,1,1,1,74,3,1,1,0,2,1,1,0,2,0,0,7,1,91,26,1,1,1,1,3,0,2,0,0,16,0,3,8,1,0,3,0,11,0,3,6,2,AguL,main
1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,AguL,ppow
1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,AguL,sqr
1,1,0,0,0,0,9,0,0,0,13,0,6,0,0,0,0,0,0,0,0,32,0,18,0,0,9,0,28,4,12,14,0,6,9,9,82,6,9,9,2,9,0,0,0,0,0,0,46,26,64,4,0,16,9,9,3,0,7,0,0,122,0,0,0,35,6,77,0,2,4,3,33,0,AguL,swap
1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,AguL,toa
1,1,0,0,0,0,9,0,0,0,20,0,0,1,0,0,0,0,0,0,2,0,2,0,4,0,0,0,12,0,0,9,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,15,0,56,12,0,2,0,0,0,0,0,4,0,33,0,3,4,0,0,0,0,8,0,1,1,0,AguL,toi
1,0,0,0,0,0,9,0,0,0,41,0,0,1,0,0,0,0,0,0,12,16,2,0,10,0,12,0,47,0,0,42,0,0,0,0,156,26,0,0,0,0,0,0,0,3,0,0,37,0,193,16,0,18,0,0,1,0,0,7,0,116,1,21,12,0,0,0,0,33,0,9,9,0,AguL,tol
