empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0.06,0.94,11.90,10.91,173,47,928,126,243,50,0.92,1,0.40,0,0,0,0,0,0,1,0,1,16,5,5,4,2,0,0,0,1,0,0,0,0,0,3,4,0,0,37,0.51,0,0,0,0,0,alberta.green
0.09,0.91,9.35,8.12,101,29,514,66,131,33,0.84,1,0.38,0,0,0,0,0,0,1,0,1,11,5,4,0,2,0,0,0,1,0,0,0,0,0,3,3,0,0,19,0.39,0,0,1,0,0,alberta.green
0.04,0.96,8.92,7.05,76,33,455,44,121,27,0.77,1,0.36,0,0,0,0,0,0,1,0,1,6,2,1,0,3,0,0,0,1,0,0,0,0,0,3,3,0,0,20,0.42,0,0,1,0,0,alberta.green
0.09,0.91,13.07,11.81,150,53,719,0,399,0,0.80,0,0.55,0,0,0,0,0,0,1,0,1,10,3,1,6,0,0,0,0,1,0,0,0,0,0,3,3,0,0,38,0.78,0,1,1,0,0,alei.alhepSoft
0.10,0.90,12.62,11.84,280,67,1275,0,662,0,0.87,0,0.52,8,1.00,0.00,1.00,0,0,1,0,1,23,11,3,9,0,0,0,0,1,0,3,0.67,19.33,10.89,1,3,2.67,0.89,63,0.70,0,1,1,0,0,alei.alhepSoft
0.06,0.94,14.81,10.89,90,46,474,0,167,0,0.69,0,0.35,0,0,0,0,0,0,1,0,1,4,1,1,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,20,0.69,0,0,1,0,0,alei.alhepSoft
0.02,0.98,14.71,10.71,128,52,662,0,304,0,0.77,0,0.46,0,0,0,0,0,0,1,0,1,11,4,2,5,0,0,0,0,1,0,0,0,0,0,3,3,0,0,33,0.77,0,0,1,0,0,alei.alhepSoft
0.03,0.97,15.25,12.22,191,62,900,0,497,0,0.71,0,0.55,0,0,0,0,0,0,1,0,1,14,4,2,8,0,0,0,0,1,0,0,0,0,0,3,4,0,0,42,0.75,1,0,1,0,0,alei.alhepSoft
0.03,0.97,13.45,8.42,98,48,538,0,188,0,0.58,0,0.35,0,0,0,0,0,0,1,0,1,7,3,2,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,23,0.61,0,0,1,0,0,alei.alhepSoft
0.03,0.97,14.84,10.38,219,71,1039,0,422,0,0.69,0,0.41,1,1.00,1.00,0,0,1.00,1,0,1,10,3,2,5,0,0,0,0,1,0,1,0.00,25.00,0.00,1,4,1.00,0.00,50,0.75,0,1,1,0,0,alei.alhepSoft
0.11,0.89,12.62,13.95,222,64,1022,0,746,0,0.83,0,0.73,6,1.00,0.17,0.83,0,0.17,1,0,1,16,4,2,8,1,0,1,0,1,0,0,0,0,0,3,3,0,0,53,0.75,0,0,1,0,0,alei.alhepSoft
0.08,0.92,12.39,11.07,118,50,607,0,336,0,0.73,0,0.55,0,0,0,0,0,0,1,0,1,6,1,0,4,1,0,0,0,1,0,0,0,0,0,3,3,0,0,28,0.64,0,0,1,0,0,alei.alhepSoft
0.14,0.86,10.54,10.37,238,63,1138,114,186,63,0.85,1,0.26,2,1.00,1.00,0,0,0,1,0,1,15,4,1,10,0,0,0,0,1,0,3,0.33,17.67,3.78,2,4,0.00,0.00,55,0.60,0,0,1,0,0,Aleksander
0.21,0.79,13.63,13.11,167,57,954,43,106,29,0.81,1,0.16,2,1.00,1.00,0,0,0,1,0,1,4,2,0,2,0,0,0,0,1,0,3,0.33,8.67,6.22,2,3,1.33,0.89,26,0.48,0,0,1,0,0,Aleksander
0.15,0.85,9.43,9.04,154,50,839,86,125,49,0.83,1,0.25,2,1.00,1.00,0,0,0,1,0,1,11,4,0,7,0,0,0,0,1,0,3,1.00,12.67,11.56,2,5,0.00,0.00,42,0.56,0,0,1,0,0,Aleksander
0.14,0.86,12.53,12.25,553,81,2644,281,357,143,0.96,1,0.24,2,1.00,1.00,0,0,0,1,0,1,31,14,1,15,1,0,0,0,1,0,4,0.50,36.50,43.75,2,4,1.00,0.50,110,0.61,0,0,1,0,0,Aleksander
0.16,0.84,9.45,8.93,187,62,964,78,129,52,0.80,1,0.21,2,1.00,1.00,0,0,0,1,0,1,9,5,0,2,2,0,0,0,1,0,5,0.20,9.80,3.84,2,4,0.80,0.64,41,0.48,0,0,1,0,0,Aleksander
0.16,0.84,11.04,11.81,496,93,2130,271,418,118,0.91,1,0.32,2,1.00,1.00,0,0,0,1,0,1,26,8,0,17,1,0,0,0,1,0,6,0.33,19.67,20.22,2,5,1.17,1.17,100,0.62,0,0,1,0,0,Aleksander
0.18,0.82,10.47,10.56,306,64,1434,145,203,78,0.93,1,0.24,2,1.00,1.00,0,0,0,1,0,1,16,7,1,8,0,0,0,0,1,0,4,0.25,20.00,5.50,2,4,0.75,0.75,64,0.58,0,0,1,0,0,Aleksander
0.17,0.83,11.11,11.03,259,57,1189,103,214,61,0.90,1,0.27,2,1.00,1.00,0,0,0,1,0,1,16,4,0,12,0,0,0,0,1,0,2,0.50,27.00,23.00,2,5,1.00,1.00,59,0.67,0,0,1,0,0,Aleksander
0.18,0.82,10.00,9.49,168,53,830,77,134,46,0.91,1,0.25,2,1.00,1.00,0,0,0,1,0,1,10,4,0,5,1,0,0,0,1,0,1,1.00,35.00,0.00,2,5,0.00,0.00,39,0.58,0,0,1,0,0,Aleksander
0.18,0.82,10.73,10.73,290,43,1341,310,216,103,1.07,1,0.39,0,0,0,0,0,0,1,0,1,29,17,1,10,1,0,0,0,1,0,2,0.00,41.00,4.00,1,4,1.00,0.00,69,0.68,0,0,1,0,0,alex.jh
0.10,0.90,10.23,9.62,213,41,962,298,149,81,1.01,1,0.46,0,0,0,0,0,0,1,0,1,27,12,5,9,1,0,0,0,1,0,0,0,0,0,3,2,0,0,59,0.70,0,0,1,0,0,alex.jh
0.19,0.81,12.30,10.21,128,43,578,42,64,30,0.95,1,0.18,0,0,0,0,0,0,1,0,1,5,3,1,0,1,0,0,0,1,0,1,1.00,13.00,0.00,1,3,6.00,0.00,25,0.68,0,0,1,0,0,alex.jh
0.12,0.88,13.78,12.07,143,46,689,79,84,37,0.95,1,0.24,0,0,0,0,0,0,1,0,1,15,4,3,7,1,0,0,0,1,0,0,0,0,0,3,3,0,0,37,0.86,0,0,0,1,0,alex.jh
0.18,0.82,13.80,11.09,139,63,690,0,187,0,0.62,0,0.27,0,0,0,0,0,0,1,0,1,6,1,0,5,0,0,0,0,1,0,0,0,0,0,3,6,0,0,22,0.55,0,0,1,0,0,alex.jh
0.18,0.82,13.36,14.00,258,77,1202,0,680,0,0.85,0,0.57,0,0,0,0,0,0,1,0,1,20,5,1,12,1,0,1,0,1,0,0,0,0,0,3,6,0,0,60,0.82,0,0,1,0,0,alex.jh
0.13,0.87,13.72,14.19,262,76,1221,0,749,0,0.80,0,0.61,0,0,0,0,0,0,1,0,1,17,3,2,12,0,0,0,0,1,0,0,0,0,0,3,6,0,0,56,0.74,0,0,0,0,0,alex.jh
0.13,0.87,14.88,13.89,532,109,2307,0,1070,0,0.82,0,0.46,0,0,0,0,0,0,1,0,1,31,11,0,16,4,0,0,0,1,0,5,0.40,12.00,4.40,1,6,1.60,1.28,108,0.81,0,2,1,0,0,alex.jh
0.19,0.81,12.62,11.84,244,77,1136,0,399,0,0.79,0,0.35,1,1.00,1.00,0,0,0,1,0,1,17,4,2,11,0,0,0,0,1,0,2,1.00,15.50,3.50,1,6,0.50,0.50,53,0.74,0,0,1,0,0,alex.jh
0.06,0.94,11.77,8.03,149,41,624,91,14,40,0.88,1,0.17,0,0,0,0,0,0,1,0,1,11,4,0,7,0,0,0,0,1,0,0,0,0,0,3,3,0,0,41,0.84,0,0,1,0,0,alex9801
0.03,0.97,9.73,7.41,72,30,292,48,7,24,0.89,1,0.19,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,3,2,0,0,17,0.61,1,0,1,0,0,alex9801
0.04,0.96,10.92,8.28,123,37,579,110,12,43,0.90,1,0.21,0,0,0,0,0,0,1,0,1,12,4,1,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,37,0.74,0,0,1,0,0,alex9801
0.09,0.91,11.24,8.27,81,33,371,29,15,21,0.83,1,0.12,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,1,0,1,1.00,10.00,0.00,2,3,0.00,0.00,22,0.76,0,0,1,0,0,alex9801
0.07,0.93,9.64,8.11,139,40,675,117,23,52,0.89,1,0.21,0,0,0,0,0,0,1,0,0,8,3,0,2,3,0,0,0,1,0,2,1.00,22.00,18.00,2,4,0.50,0.50,36,0.56,1,1,1,0,0,alex9801
0.06,0.94,10.61,7.95,153,49,732,110,19,51,0.86,1,0.18,0,0,0,0,0,0,1,0,1,11,4,0,5,1,0,1,0,1,0,1,1.00,40.00,0.00,2,5,0.00,0.00,43,0.67,0,0,1,0,0,alex9801
0.09,0.91,8.91,7.64,110,39,499,53,21,40,0.88,1,0.15,0,0,0,0,0,0,1,0,0,4,1,0,1,2,0,0,0,1,0,2,1.00,16.00,12.00,2,2,1.00,1.00,30,0.60,1,0,1,0,0,alex9801
0.09,0.91,9.86,7.45,226,55,986,106,40,63,0.80,1,0.15,0,0,0,0,0,0,1,0,1,16,4,1,11,0,0,0,0,1,0,4,0.75,15.25,9.88,2,3,0.75,0.75,68,0.76,0,1,1,0,0,alex9801
0.10,0.90,11.18,8.27,169,43,749,68,20,42,0.83,1,0.12,0,0,0,0,0,0,1,0,1,9,1,0,8,0,0,0,0,1,0,2,0.50,17.00,13.00,2,3,0.00,0.00,46,0.78,1,0,1,0,0,alex9801
0.07,0.93,14.65,12.46,160,42,806,0,240,0,0.82,0,0.30,0,0,0,0,0,0,1,0,1,9,2,2,4,1,0,0,0,1,0,3,0.33,12.33,2.89,1,3,1.33,0.89,36,0.72,0,0,0,0,0,AlexAlvarez
0.07,0.93,14.05,13.09,274,63,1349,0,603,0,0.88,0,0.45,0,0,0,0,0,0,1,0,1,25,12,4,9,0,0,0,0,1,0,2,1.00,34.50,2.50,1,3,0.50,0.50,66,0.75,0,0,1,1,0,AlexAlvarez
0.12,0.88,12.79,11.72,117,41,537,0,190,0,0.81,0,0.35,0,0,0,0,0,0,1,0,1,6,1,1,3,1,0,0,0,1,0,2,1.00,10.50,2.50,1,3,0.50,0.50,28,0.78,0,0,1,0,0,AlexAlvarez
0.10,0.90,14.85,13.74,120,36,609,0,198,0,0.83,0,0.33,0,0,0,0,0,0,1,0,1,10,3,2,5,0,0,0,0,1,0,2,1.00,12.00,4.00,1,3,0.00,0.00,32,0.89,0,0,0,0,0,AlexAlvarez
0.17,0.83,14.56,15.73,136,41,699,0,298,0,0.87,0,0.43,0,0,0,0,0,0,1,0,1,8,5,0,3,0,0,0,0,1,0,2,1.00,13.50,7.50,1,4,2.00,2.00,30,0.77,1,0,1,0,0,AlexAlvarez
0.14,0.86,14.24,13.26,281,59,1282,0,452,0,0.99,0,0.35,0,0,0,0,0,0,1,0,1,18,7,0,10,1,0,0,0,1,0,3,1.00,23.33,14.89,1,4,2.00,1.33,65,0.86,0,0,1,0,0,AlexAlvarez
0.08,0.92,13.82,12.58,213,53,981,0,413,0,0.94,0,0.42,0,0,0,0,0,0,1,0,1,15,5,1,7,2,0,0,0,1,0,2,1.00,27.50,22.50,1,7,1.00,1.00,51,0.80,0,0,0,0,0,AlexAlvarez
0.15,0.85,17.27,15.75,335,60,1382,0,432,0,0.93,0,0.31,0,0,0,0,0,0,1,0,1,11,5,0,5,1,0,0,0,1,0,3,0.67,19.33,8.44,1,4,0.67,0.89,52,0.78,1,0,1,1,0,AlexAlvarez
0.11,0.89,13.76,12.20,237,59,1101,0,337,0,0.80,0,0.31,0,0,0,0,0,0,1,0,1,15,5,1,5,3,0,1,0,1,0,5,0.80,10.80,2.16,1,4,0.80,0.64,47,0.67,0,0,0,1,0,AlexAlvarez
0.09,0.91,17.08,10.77,303,84,1452,54,166,35,0.57,1,0.15,0,0,0,0,0,0,1,0,1,12,4,0,8,0,0,0,0,1,0,2,0.50,15.50,11.50,1,6,1.00,1.00,46,0.61,0,0,1,0,0,Alexander86
0.11,0.89,22.47,16.14,248,118,1236,16,152,13,0.40,1,0.14,0,0,0,0,0,0,1,0,1,7,0,0,7,0,0,0,0,1,0,0,0,0,0,3,6,0,0,28,0.58,0,0,0,0,0,Alexander86
0.09,0.91,15.10,9.98,202,76,1012,40,144,25,0.52,1,0.18,0,0,0,0,0,0,1,0,1,8,1,0,6,1,0,0,0,1,0,1,1.00,20.00,0.00,1,6,0.00,0.00,32,0.53,0,0,1,0,0,Alexander86
0.10,0.90,15.87,10.85,196,74,968,28,130,18,0.44,1,0.16,0,0,0,0,0,0,1,0,1,9,2,1,6,0,0,0,0,1,0,1,1.00,12.00,0.00,1,6,0.00,0.00,28,0.52,0,0,1,0,0,Alexander86
0.09,0.91,17.60,10.54,280,83,1232,33,155,24,0.48,1,0.15,0,0,0,0,0,0,1,0,1,12,3,0,9,0,0,0,0,1,0,1,0.00,4.00,0.00,1,6,2.00,0.00,38,0.60,0,0,1,0,0,Alexander86
0.07,0.93,19.30,13.60,354,88,1776,132,296,44,0.59,1,0.24,7,0.94,1.00,0,0,1.00,1,0,1,16,7,0,8,1,0,0,0,1,0,0,0,0,0,3,6,0,0,57,0.67,0,0,1,0,0,Alexander86
0.09,0.91,15.94,10.35,220,78,1084,79,148,28,0.56,1,0.21,0,0,0,0,0,0,1,0,1,13,3,1,8,1,0,0,0,1,0,0,0,0,0,3,6,0,0,33,0.54,0,0,0,0,0,Alexander86
0.06,0.94,15.13,10.20,324,91,1679,233,199,66,0.71,1,0.26,0,0,0,0,0,0,1,0,1,28,11,3,12,1,0,1,0,1,0,0,0,0,0,3,6,0,0,60,0.58,0,0,0,0,0,Alexander86
0.08,0.92,17.47,11.48,414,95,1852,187,216,59,0.69,1,0.22,0,0,0,0,0,0,1,0,1,22,9,1,10,2,0,0,0,1,0,1,1.00,7.00,0.00,1,6,4.00,0.00,59,0.61,0,2,1,0,0,Alexander86
0.03,0.97,14.60,10.57,71,36,438,28,60,18,0.68,1,0.20,0,0,0,0,0,0,1,0,1,4,1,1,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,19,0.68,0,0,0,0,0,AlexeyChernevich
0.02,0.98,11.12,10.04,110,38,545,59,103,33,0.72,1,0.30,1,1.00,1.00,0,0,0,1,0,1,4,0,0,2,2,0,0,0,1,0,2,0.00,7.50,3.50,2,2,1.50,0.50,26,0.55,0,0,1,0,0,AlexeyChernevich
0.01,0.99,13.07,11.94,318,56,1516,431,256,96,0.85,1,0.45,0,0,0,0,0,0,1,0,1,23,10,5,8,0,0,0,0,1,0,2,1.00,7.00,0.00,2,3,2.00,0.00,65,0.57,0,0,1,0,0,AlexeyChernevich
0.04,0.96,14.29,12.24,299,63,1386,199,229,71,0.80,1,0.31,0,0,0,0,0,0,1,0,1,25,10,4,11,0,0,0,0,1,0,2,0.50,18.50,8.50,2,4,0.50,0.50,59,0.64,0,0,1,1,0,AlexeyChernevich
0.03,0.97,14.20,11.67,179,58,923,99,169,43,0.77,1,0.29,0,0,0,0,0,0,1,0,1,6,1,1,4,0,0,0,0,1,0,1,0.00,5.00,0.00,2,3,1.00,0.00,44,0.71,0,0,1,0,0,AlexeyChernevich
0.03,0.97,13.73,11.62,169,51,865,125,195,47,0.87,1,0.37,0,0,0,0,0,0,1,0,1,12,5,0,7,0,0,0,0,1,0,0,0,0,0,3,4,0,0,45,0.75,0,0,0,1,0,AlexeyChernevich
0.00,1.00,17.76,14.23,201,54,1030,144,172,45,0.79,1,0.31,2,0.88,1.00,0,0,0,1,0,1,11,5,1,5,0,0,0,0,1,0,1,1.00,4.00,0.00,2,4,4.00,0.00,38,0.67,0,0,0,0,0,AlexeyChernevich
0.00,1.00,17.01,13.91,277,54,1327,192,211,65,0.84,1,0.30,0,0,0,0,0,0,1,0,1,16,9,2,5,0,0,0,0,1,0,1,1.00,4.00,0.00,2,3,4.00,0.00,49,0.64,0,0,1,0,0,AlexeyChernevich
0.02,0.98,14.23,12.19,134,48,683,88,129,37,0.83,1,0.32,0,0,0,0,0,0,1,0,1,9,1,0,6,1,0,1,0,1,0,0,0,0,0,3,4,0,0,35,0.76,0,1,0,0,0,AlexeyChernevich
0.06,0.94,15.42,10.34,173,66,987,45,123,27,0.53,1,0.17,19,1.00,0.00,1.00,0,0,1,0,1,6,2,0,4,0,0,0,0,1,0,0,0,0,0,3,6,0,0,35,0.59,0,0,1,0,0,AlexUdalov
0.06,0.94,15.60,9.69,146,61,811,54,124,22,0.52,1,0.22,0,0,0,0,0,0,1,0,1,7,2,0,3,2,0,0,0,1,0,0,0,0,0,3,6,0,0,27,0.56,0,1,1,0,0,AlexUdalov
0.09,0.91,15.76,13.99,244,69,1166,0,662,0,0.68,0,0.57,1,0.86,1.00,0,0,1.00,1,0,1,6,3,1,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,41,0.62,0,0,1,0,0,AlexUdalov
0.10,0.90,19.29,13.59,185,57,926,0,226,0,0.50,0,0.24,1,0.83,1.00,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,22,0.52,0,0,1,0,0,AlexUdalov
0.08,0.92,17.00,10.39,155,63,884,43,105,19,0.49,1,0.17,0,0,0,0,0,0,1,0,1,4,1,1,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,22,0.47,0,0,1,0,0,AlexUdalov
0.06,0.94,16.28,11.13,309,72,1400,98,244,45,0.62,1,0.24,1,0.88,1.00,0,0,1.00,1,0,1,14,8,0,6,0,0,0,0,1,0,1,1.00,37.00,0.00,1,6,2.00,0.00,52,0.65,0,0,1,0,0,AlexUdalov
0.08,0.92,13.13,8.87,182,73,985,118,121,40,0.65,1,0.24,0,0,0,0,0,0,1,0,1,4,1,0,2,1,0,0,0,1,0,0,0,0,0,3,6,0,0,35,0.51,1,0,1,0,0,AlexUdalov
0.06,0.94,16.94,9.26,135,59,796,31,80,17,0.47,1,0.14,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,22,0.51,0,0,1,0,0,AlexUdalov
0.10,0.90,15.25,10.48,284,78,1388,69,198,43,0.64,1,0.19,0,0,0,0,0,0,1,0,1,10,4,2,3,0,1,0,0,1,0,5,1.00,8.40,4.72,1,7,1.20,0.64,48,0.59,0,0,0,0,0,AlexUdalov
0.08,0.92,13.71,14.26,118,39,521,0,341,0,0.88,0,0.65,3,0.67,1.00,0,0,0,1,0,1,9,2,2,4,1,0,0,0,1,0,0,0,0,0,3,3,0,0,29,0.85,0,0,1,0,0,AlexX
0.09,0.91,12.35,14.17,90,43,420,0,300,0,0.87,0,0.71,1,0.60,1.00,0,0,0,1,0,0,5,2,0,1,2,0,0,0,1,0,0,0,0,0,3,2,0,0,23,0.77,0,0,1,0,0,AlexX
0.08,0.92,13.74,14.67,105,41,536,0,342,0,0.89,0,0.64,0,0,0,0,0,0,1,0,0,10,3,2,4,1,0,0,0,1,0,0,0,0,0,3,4,0,0,27,0.77,0,0,1,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,AlexX
0.12,0.88,13.26,11.37,250,53,1061,195,94,59,0.96,1,0.27,0,0,0,0,0,0,1,0,1,18,8,5,5,0,0,0,0,1,0,1,0.00,3.00,0.00,1,4,2.00,0.00,45,0.65,1,0,1,0,0,Aliaksei
0.09,0.91,11.77,6.55,144,56,671,49,62,42,0.90,1,0.17,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,43,0.84,0,0,1,0,0,Aliaksei
0.10,0.90,12.94,10.27,150,53,802,115,72,40,0.84,1,0.23,5,1.00,1.00,0,0,0,1,0,1,9,3,0,5,1,0,0,0,1,0,1,1.00,8.00,0.00,1,3,1.00,0.00,41,0.75,0,0,1,0,0,Aliaksei
0.07,0.93,15.02,12.25,127,41,661,71,64,29,0.80,1,0.20,0,0,0,0,0,0,1,0,1,12,7,2,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,31,0.78,0,0,1,0,0,Aliaksei
0.08,0.92,14.04,11.42,201,64,1011,108,91,46,0.78,1,0.20,1,1.00,1.00,0,0,0,1,0,1,14,6,2,6,0,0,0,0,1,0,1,1.00,6.00,0.00,2,3,0.00,0.00,38,0.58,0,0,1,0,0,Aliaksei
0.15,0.85,12.83,9.77,130,47,667,59,46,27,0.81,1,0.16,2,0.80,1.00,0,0,0,1,0,1,4,2,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,25,0.58,0,0,1,0,0,Aliaksei
0.16,0.84,13.30,12.05,554,67,2354,510,223,134,1.04,1,0.31,0,0,0,0,0,0,1,0,1,42,18,5,19,0,0,0,0,1,0,0,0,0,0,3,3,0,0,107,0.72,0,0,1,0,0,Aliaksei
0.18,0.82,9.58,8.51,163,63,805,106,67,46,0.87,1,0.21,0,0,0,0,0,0,1,0,1,10,4,1,5,0,0,0,0,1,0,1,0.00,18.00,0.00,2,4,1.00,0.00,38,0.56,0,0,1,0,0,Aliaksei
0.18,0.82,10.91,9.58,134,48,709,77,59,35,0.88,1,0.19,0,0,0,0,0,0,1,0,1,7,2,1,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,30,0.58,0,0,0,0,0,Aliaksei
0.06,0.94,12.39,11.96,122,36,607,19,251,13,0.93,1,0.44,0,0,0,0,0,0,1,0,1,9,2,2,3,2,0,0,0,1,0,0,0,0,0,3,3,0,0,29,0.64,0,0,0,0,0,alikhtarov
0.07,0.93,14.97,13.84,219,45,1048,33,469,25,0.98,1,0.48,0,0,0,0,0,0,1,0,1,22,8,6,8,0,0,0,0,1,0,0,0,0,0,3,4,0,0,47,0.73,1,0,1,0,0,alikhtarov
0.17,0.83,13.92,14.14,91,38,501,2,210,2,1.07,1,0.42,16,1.00,0.00,0.94,0.06,0,1,0,1,5,1,1,2,1,0,0,0,1,0,0,0,0,0,3,5,0,0,23,0.79,0,0,1,0,0,alikhtarov
0.10,0.90,15.50,13.53,89,35,465,3,181,3,0.92,1,0.40,0,0,0,0,0,0,1,0,1,11,4,2,5,0,0,0,0,1,0,0,0,0,0,3,2,0,0,24,0.92,0,0,1,0,0,alikhtarov
0.10,0.90,13.58,12.41,300,54,1453,29,547,26,1.02,1,0.40,0,0,0,0,0,0,1,0,1,31,12,7,12,0,0,0,0,1,0,1,1.00,25.00,0.00,3,4,1.00,0.00,67,0.71,0,0,1,0,0,alikhtarov
0.14,0.86,16.73,15.65,235,56,1171,0,357,0,0.92,0,0.30,0,0,0,0,0,0,1,0,1,11,6,1,4,0,0,0,0,1,0,2,0.50,16.00,1.00,1,3,4.00,1.00,38,0.64,1,0,1,1,0,alikhtarov
0.12,0.88,13.10,11.93,187,54,878,0,295,0,0.90,0,0.34,0,0,0,0,0,0,1,0,1,11,8,0,1,2,0,0,0,1,0,2,1.00,19.50,10.50,1,3,2.50,1.50,35,0.60,0,0,1,0,0,alikhtarov
0.10,0.90,13.40,12.06,352,67,1715,25,568,24,0.93,1,0.35,0,0,0,0,0,0,1,0,1,23,14,1,6,2,0,0,0,1,0,3,0.33,26.67,10.22,1,4,2.67,0.89,68,0.60,0,0,1,1,0,alikhtarov
0.08,0.92,12.51,11.16,202,52,938,6,350,6,0.87,1,0.38,0,0,0,0,0,0,1,0,1,12,1,1,6,4,0,0,0,1,0,3,1.00,10.33,0.44,1,3,1.00,0.00,45,0.66,0,0,0,1,0,alikhtarov
0.14,0.86,13.73,12.52,273,59,1524,0,504,0,1.02,0,0.33,2,1.00,1.00,0,0,0,1,0,0,14,7,2,5,0,0,0,0,1,0,2,0.50,22.00,15.00,1,4,1.50,0.50,64,0.68,0,0,1,0,0,alin
0.09,0.91,13.42,13.92,361,60,1879,0,1061,0,1.02,0,0.56,3,0.80,1.00,0,0,0.33,1,0,0,34,15,8,11,0,0,0,0,1,0,1,1.00,88.00,0.00,1,4,4.00,0.00,78,0.62,0,0,1,0,0,alin
0.19,0.81,13.42,12.77,177,51,926,0,293,0,1.09,0,0.32,2,1.00,1.00,0,0,0,1,0,0,5,3,0,1,1,0,0,0,1,0,1,1.00,19.00,0.00,1,3,3.00,0.00,37,0.67,0,0,1,0,0,alin
0.15,0.85,14.87,14.06,246,58,1294,0,396,0,1.04,0,0.31,2,1.00,1.00,0,0,0,1,0,0,13,7,1,5,0,0,0,0,1,0,1,1.00,20.00,0.00,1,8,0.00,0.00,47,0.64,0,0,1,0,0,alin
0.13,0.87,16.07,14.99,385,67,2154,0,746,0,1.00,0,0.35,6,0.90,1.00,0,0,0.67,1,0,0,22,10,1,11,0,0,0,0,1,0,2,1.00,31.00,24.00,1,4,2.00,0.00,83,0.72,1,0,1,0,0,alin
0.15,0.85,12.46,11.83,187,49,984,0,323,0,0.97,0,0.33,7,0.89,1.00,0,0,0.71,1,0,0,11,6,2,3,0,0,0,0,1,0,1,1.00,17.00,0.00,1,4,1.00,0.00,40,0.61,0,0,1,0,0,alin
0.15,0.85,12.76,12.63,297,53,1429,0,534,0,1.06,0,0.37,2,1.00,1.00,0,0,0,1,0,0,18,9,0,9,0,0,0,0,1,0,2,1.00,27.50,1.50,1,7,1.50,0.50,65,0.69,0,0,1,0,0,alin
0.11,0.89,12.44,11.95,354,66,1717,0,708,0,1.00,0,0.41,4,0.88,1.00,0,0,0.50,1,0,0,25,10,3,12,0,0,0,0,1,0,2,1.00,37.50,19.50,1,4,1.00,0.00,83,0.68,0,0,1,0,0,alin
0.09,0.91,14.75,13.95,671,70,3436,0,1470,0,1.04,0,0.43,224,0.83,0.04,0.96,0.00,0,1,0,0,47,22,1,22,2,0,0,0,1,0,1,1.00,160.00,0.00,1,6,1.00,0.00,151,0.72,0,0,1,0,0,alin
0.10,0.90,14.77,9.68,264,79,1226,49,139,34,0.57,1,0.15,4,0.90,1.00,0,0,1.00,1,0,1,15,4,1,8,2,0,0,0,1,0,2,1.00,16.50,8.50,1,5,0.50,0.50,55,0.74,1,0,1,0,0,allenlyh
